time,syst-avail,syst-comm,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-tr,syst-tb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-st,syst-cpu-gu,syst-cgro-lim,syst-cgro-slim,syst-cgro-usg,syst-cgro-kusg,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-chea-usd,proc-chea-free,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,
"2022-07-19 16:04:34","62500224","10125232","28","743024","","","530","1159","2","0","","","","","","","","14299036","656580","4085068","307760","281292","26468","0","0","475","4049","","","5","","","33","262144","1942","128","51","64","2","21504","7488","9","1","","3","0","465","","",
"2022-07-19 16:04:35","62489396","10135736","28","743024","0","0","530","1166","1","0","1","0","99","0","0","","","14309180","656996","4576068","321564","291052","30512","0","0","806","5194","1","0","6","1079","0","40","262144","7069","2752","2582","320","235","21504","7936","14","1","5","41","38","1348","883","0",
"2022-07-19 16:04:36","62488924","10135736","28","743024","0","0","530","1166","1","0","0","0","100","0","0","","","14309192","656980","4576068","321564","291052","30512","0","0","808","5192","0","0","6","117","0","40","262144","7069","2752","2582","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 16:04:37","62488676","10135736","28","743024","0","0","530","1166","1","0","0","0","101","0","0","","","14309156","656964","4576068","321564","291052","30512","0","0","808","5192","0","0","6","117","0","40","262144","7069","2752","2582","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 16:04:38","62488676","10135736","28","743024","0","0","530","1166","1","0","0","0","100","0","0","","","14309116","656968","4576068","321564","291052","30512","0","0","808","5192","0","0","6","117","0","40","262144","7069","2752","2582","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 16:04:39","62488452","10135736","28","743024","0","0","530","1166","1","0","0","0","100","0","0","","","14309460","657396","4576068","321564","291052","30512","0","0","808","5192","0","0","6","117","0","40","262144","7069","2752","2582","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 16:04:40","62488436","10135720","28","743024","0","0","530","1165","1","0","0","0","100","0","0","","","14308868","656944","4576068","321260","290684","30576","0","0","810","5190","0","0","6","117","0","39","262144","7069","2752","2582","320","235","21504","7936","13","1","0","41","38","1348","0","0",
"2022-07-19 16:04:41","61384944","10175268","29","743024","0","0","530","1166","1","0","10","3","88","0","0","","","15406036","660172","10273248","1415852","1385168","30684","0","0","1073","13375","10","2","6","134","0","40","262144","23448","2816","2644","320","242","21504","7936","14","1","67","42","39","1394","46","0",
"2022-07-19 16:04:42","61384944","10175268","29","743024","0","0","530","1166","1","0","0","0","100","0","0","","","15407364","661204","10273248","1415852","1385168","30684","0","0","1073","13375","0","0","6","117","0","40","262144","23448","2816","2644","320","242","21504","7936","14","1","0","42","39","1394","0","0",
"2022-07-19 16:04:43","61384952","10175268","29","743024","0","0","530","1166","1","0","0","0","100","0","0","","","15406284","660176","10273248","1415852","1385168","30684","0","0","1073","13375","0","0","6","117","0","40","262144","23448","2816","2644","320","242","21504","7936","14","1","0","42","39","1394","0","0",
"2022-07-19 16:04:44","61384952","10175268","29","743024","0","0","530","1166","1","0","0","0","100","0","0","","","15406332","660160","10273248","1415852","1385168","30684","0","0","1073","13375","0","0","6","117","0","40","262144","23448","2816","2644","320","242","21504","7936","14","1","0","42","39","1394","0","0",


