time,syst-avail,syst-comm,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-tr,syst-tb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-st,syst-cpu-gu,syst-cgro-lim,syst-cgro-slim,syst-cgro-usg,syst-cgro-kusg,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-chea-usd,proc-chea-free,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,
"2022-07-19 16:04:23","62483752","10297472","29","743024","","","531","1171","3","0","","","","","","","","14310944","657776","4025936","305280","279836","25444","0","0","40968","3908","","","5","","","33","262144","1942","128","51","64","2","21504","7488","9","1","","3","0","465","","",
"2022-07-19 16:04:24","62474400","10309716","29","743024","0","0","531","1178","1","0","1","0","99","0","0","","","14320480","658116","4494100","318952","288616","30336","0","0","46347","4473","1","0","6","1079","0","40","262144","7069","2752","2582","320","235","21504","7936","14","1","5","41","38","1348","883","0",
"2022-07-19 16:04:25","62472936","10309716","29","743024","0","0","531","1178","1","0","0","0","100","0","0","","","14320496","658104","4494100","318952","288616","30336","0","0","46347","4473","0","0","6","118","0","40","262144","7069","2752","2582","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 16:04:26","62472692","10367448","29","743024","0","0","531","1185","1","0","0","0","100","0","0","","","14319864","658308","4494100","318952","288616","30336","0","0","46347","4473","0","0","6","118","0","40","262144","7069","2752","2582","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 16:04:27","62472464","10375760","29","743024","0","0","531","1186","1","0","0","0","100","0","0","","","14320132","658372","4494100","318952","288616","30336","0","0","46347","4473","0","0","6","118","0","40","262144","7069","2752","2582","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 16:04:28","62470196","10375792","29","743024","0","0","531","1188","1","0","0","0","100","0","0","","","14320080","658408","4494100","318952","288616","30336","0","0","46347","4473","0","0","6","118","0","40","262144","7069","2752","2582","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 16:04:29","62469944","10375760","29","743024","0","0","531","1185","1","0","0","0","100","0","0","","","14320312","658348","4494100","319152","288752","30400","0","0","43715","7105","0","0","6","118","0","38","262144","7069","2752","2582","320","235","21504","7936","12","1","0","41","38","1348","0","0",
"2022-07-19 16:04:30","61403488","10414296","29","743024","0","0","531","1186","1","0","2","6","91","0","0","","","15388904","660872","8727468","1385888","1355508","30380","0","0","1109733","7243","2","6","6","136","0","39","262144","23530","2816","2644","320","242","21504","7936","13","1","67","42","39","1394","46","0",
"2022-07-19 16:04:31","61403488","10414296","29","743024","0","0","531","1186","1","0","0","0","101","0","0","","","15389012","660872","8727468","1385888","1355508","30380","0","0","1109733","7243","0","0","6","118","0","39","262144","23530","2816","2644","320","242","21504","7936","13","1","0","42","39","1394","0","0",
"2022-07-19 16:04:32","61403212","10414296","29","743024","0","0","531","1186","1","0","0","0","100","0","0","","","15388864","660872","8727468","1385888","1355508","30380","0","0","1109733","7243","0","0","6","118","0","39","262144","23530","2816","2644","320","242","21504","7936","13","1","0","42","39","1394","0","0",
"2022-07-19 16:04:33","61415812","10214128","29","743024","0","0","530","1165","1","0","0","0","100","0","0","","","15376736","659360","8727468","1385888","1355508","30380","0","0","1108949","8027","0","0","6","117","0","39","262144","23530","2816","2644","320","242","21504","7936","13","1","0","42","39","1394","0","0",


