time,syst-avail,syst-comm,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-tr,syst-tb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-st,syst-cpu-gu,syst-cgro-lim,syst-cgro-slim,syst-cgro-usg,syst-cgro-kusg,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-chea-usd,proc-chea-free,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,
"2022-07-19 16:02:24","62511912","10047736","28","743024","","","530","1146","2","0","","","","","","","","14294024","656200","4085068","306308","280196","26112","0","0","475","4049","","","5","","","33","262144","1942","128","51","64","2","21504","7488","9","1","","3","0","465","","",
"2022-07-19 16:02:25","62500040","10058240","28","743024","0","0","530","1153","1","0","1","0","99","0","0","","","14304468","656620","4576068","320708","290384","30324","0","0","806","5194","1","0","6","1076","0","40","262144","7069","2752","2582","320","235","21504","7936","14","1","5","41","38","1348","883","0",
"2022-07-19 16:02:26","62499788","10058240","28","743024","0","0","530","1153","1","0","0","0","100","0","0","","","14304220","656624","4576068","320708","290384","30324","0","0","808","5192","0","0","6","117","0","40","262144","7069","2752","2582","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 16:02:27","62499788","10058240","28","743024","0","0","530","1153","1","0","0","0","100","0","0","","","14304264","656620","4576068","320708","290384","30324","0","0","808","5192","0","0","6","117","0","40","262144","7069","2752","2582","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 16:02:28","62499788","10058240","28","743024","0","0","530","1153","1","0","0","0","100","0","0","","","14304304","656616","4576068","320708","290384","30324","0","0","808","5192","0","0","6","117","0","40","262144","7069","2752","2582","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 16:02:29","62499796","10058360","28","743024","0","0","530","1153","1","0","0","0","101","0","0","","","14304492","656612","4576068","320708","290384","30324","0","0","808","5192","0","0","6","117","0","40","262144","7069","2752","2582","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 16:02:30","62499544","10058328","28","743024","0","0","530","1151","1","0","0","0","100","0","0","","","14303724","656560","4576068","320120","289736","30384","0","0","809","5191","0","0","6","117","0","38","262144","7069","2752","2582","320","235","21504","7936","12","1","0","41","38","1348","0","0",
"2022-07-19 16:02:31","61399824","10096864","28","743024","0","0","530","1152","1","0","20","2","79","0","0","","","15399340","659732","10200028","1412684","1382320","30364","0","0","1064","13252","20","2","6","133","0","39","262144","23448","2816","2645","320","242","21504","7936","13","1","66","42","39","1394","46","0",
"2022-07-19 16:02:32","61399824","10096864","28","743024","0","0","530","1152","1","0","0","0","100","0","0","","","15399520","659724","10200028","1412684","1382320","30364","0","0","1064","13252","0","0","6","117","0","39","262144","23448","2816","2645","320","242","21504","7936","13","1","0","42","39","1394","0","0",
"2022-07-19 16:02:33","61399824","10096864","28","743024","0","0","530","1152","1","0","0","0","100","0","0","","","15399464","659732","10200028","1412684","1382320","30364","0","0","1064","13252","0","0","6","117","0","39","262144","23448","2816","2645","320","242","21504","7936","13","1","0","42","39","1394","0","0",
"2022-07-19 16:02:34","61399824","10096864","28","743024","0","0","530","1152","1","0","0","0","100","0","0","","","15399504","659728","10200028","1412684","1382320","30364","0","0","1064","13252","0","0","6","117","0","39","262144","23448","2816","2645","320","242","21504","7936","13","1","0","42","39","1394","0","0",


