time,syst-avail,syst-comm,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-tr,syst-tb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-st,syst-cpu-gu,syst-cgro-lim,syst-cgro-slim,syst-cgro-usg,syst-cgro-kusg,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-chea-usd,proc-chea-free,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,
"2022-07-19 16:02:02","62502444","10104744","28","743024","","","531","1153","3","0","","","","","","","","14301928","656716","4085068","306248","279904","26344","0","0","475","4049","","","5","","","33","262144","1942","128","51","64","2","21504","7488","9","1","","3","0","465","","",
"2022-07-19 16:02:03","62499360","10058260","28","743024","0","0","530","1158","1","0","1","0","99","0","0","","","14304716","656760","4584260","320536","290300","30236","0","0","806","5194","1","0","6","1078","0","40","262144","7069","2752","2581","320","235","21504","7936","14","1","5","41","38","1348","883","0",
"2022-07-19 16:02:04","62496848","10058260","28","743024","0","0","530","1156","1","0","0","0","100","0","0","","","14305640","656716","4584260","320536","290300","30236","0","0","809","5191","0","0","6","117","0","40","262144","7069","2752","2581","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 16:02:05","62496848","10058260","28","743024","0","0","530","1156","1","0","0","0","101","0","0","","","14305568","656704","4584260","320536","290300","30236","0","0","809","5191","0","0","6","117","0","40","262144","7069","2752","2581","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 16:02:06","62496848","10058260","28","743024","0","0","530","1156","1","0","0","0","100","0","0","","","14304308","656692","4584260","320536","290300","30236","0","0","809","5191","0","0","6","117","0","40","262144","7069","2752","2581","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 16:02:07","62496848","10058260","28","743024","0","0","530","1156","1","0","0","0","100","0","0","","","14304496","656696","4584260","320536","290300","30236","0","0","809","5191","0","0","6","117","0","40","262144","7069","2752","2581","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 16:02:08","62496848","10058228","28","743024","0","0","530","1154","1","0","0","0","100","0","0","","","14303488","656640","4584260","319872","289572","30300","0","0","809","5191","0","0","6","117","0","38","262144","7069","2752","2581","320","235","21504","7936","12","1","0","41","38","1348","0","0",
"2022-07-19 16:02:09","61399972","10095736","28","743024","0","0","530","1154","1","0","33","2","65","0","0","","","15400352","659792","10199000","1413352","1382944","30408","0","0","1060","13256","34","2","6","136","0","38","262144","23528","2816","2644","320","242","21504","7936","12","1","65","42","39","1394","46","0",
"2022-07-19 16:02:10","61399412","10095736","28","743024","0","0","530","1153","1","0","0","0","100","0","0","","","15400140","659768","10199000","1413352","1382944","30408","0","0","1060","13256","0","0","6","117","0","38","262144","23528","2816","2644","320","242","21504","7936","12","1","0","42","39","1394","0","0",
"2022-07-19 16:02:11","61399412","10095736","28","743024","0","0","530","1153","1","0","0","0","100","0","0","","","15400092","659768","10199000","1413352","1382944","30408","0","0","1060","13256","0","0","6","117","0","38","262144","23528","2816","2644","320","242","21504","7936","12","1","0","42","39","1394","0","0",
"2022-07-19 16:02:12","61399420","10095736","28","743024","0","0","530","1153","1","0","0","0","100","0","0","","","15400624","659760","10199000","1413352","1382944","30408","0","0","1060","13256","0","0","6","117","0","38","262144","23528","2816","2644","320","242","21504","7936","12","1","0","42","39","1394","0","0",


