time,syst-avail,syst-comm,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-tr,syst-tb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-st,syst-cpu-gu,syst-cgro-lim,syst-cgro-slim,syst-cgro-usg,syst-cgro-kusg,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-chea-usd,proc-chea-free,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,
"2022-07-19 16:02:12","62513036","10085904","28","743024","","","530","1148","4","0","","","","","","","","14292392","656228","4025936","304644","279308","25336","0","0","40968","3908","","","5","","","33","262144","1942","128","51","64","2","21504","7488","9","1","","3","0","465","","",
"2022-07-19 16:02:13","62502560","10098128","28","743024","0","0","530","1155","1","0","1","0","99","0","0","","","14301600","656564","4494100","318920","288384","30536","0","0","46571","4481","1","0","6","1076","0","40","262144","7069","2752","2582","320","235","21504","7936","14","1","5","41","38","1348","883","0",
"2022-07-19 16:02:14","62502560","10098128","28","743024","0","0","530","1155","1","0","0","0","100","0","0","","","14301512","656560","4494100","318920","288384","30536","0","0","46571","4481","0","0","6","117","0","40","262144","7069","2752","2582","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 16:02:15","62502560","10098128","28","743024","0","0","530","1155","1","0","0","0","100","0","0","","","14301500","656560","4494100","318920","288384","30536","0","0","46571","4481","0","0","6","117","0","40","262144","7069","2752","2582","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 16:02:16","62502560","10098128","28","743024","0","0","530","1155","1","0","0","0","100","0","0","","","14301476","656556","4494100","318920","288384","30536","0","0","46571","4481","0","0","6","117","0","40","262144","7069","2752","2582","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 16:02:17","62502560","10098128","28","743024","0","0","530","1155","1","0","0","0","100","0","0","","","14301512","656556","4494100","318920","288384","30536","0","0","46571","4481","0","0","6","117","0","40","262144","7069","2752","2582","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 16:02:18","62502308","10098080","28","743024","0","0","530","1151","1","0","0","0","100","0","0","","","14300744","656440","4494100","319068","288532","30536","0","0","43711","7253","0","0","6","117","0","37","262144","7069","2752","2582","320","235","21504","7936","11","1","0","41","38","1348","0","0",
"2022-07-19 16:02:19","61297132","10163968","29","743024","0","0","530","1217","2","0","14","6","78","0","0","","","15511408","660868","8754196","1517304","1486788","30516","0","0","1263581","5175","15","6","6","132","0","103","262144","23448","2816","2641","320","242","21504","7936","77","65","67","42","39","1394","46","0",
"2022-07-19 16:02:20","60396988","10135604","28","743024","0","0","530","1152","1","0","7","5","90","0","0","","","16404012","661024","8726440","2417568","2387052","30516","0","0","2141905","7367","7","5","6","119","0","38","262144","23448","2816","2645","320","242","21504","7936","12","1","0","42","39","1394","0","0",
"2022-07-19 16:02:21","60396988","10135604","28","743024","0","0","530","1151","1","0","0","0","100","0","0","","","16403964","660988","8726440","2417568","2387052","30516","0","0","2141905","7367","0","0","6","117","0","38","262144","23448","2816","2645","320","242","21504","7936","12","1","0","42","39","1394","0","0",
"2022-07-19 16:02:22","60396988","10135604","28","743024","0","0","530","1151","1","0","0","0","100","0","0","","","16404304","660996","8726440","2417568","2387052","30516","0","0","2141123","8149","0","0","6","117","0","38","262144","23448","2816","2645","320","242","21504","7936","12","1","0","42","39","1394","0","0",
"2022-07-19 16:02:23","60397000","10135604","28","743024","0","0","530","1151","1","0","0","0","100","0","0","","","16404368","660992","8726440","2417568","2387052","30516","0","0","2141123","8149","0","0","6","117","0","38","262144","23448","2816","2645","320","242","21504","7936","12","1","0","42","39","1394","0","0",


