time,syst-avail,syst-comm,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-tr,syst-tb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-st,syst-cpu-gu,syst-cgro-lim,syst-cgro-slim,syst-cgro-usg,syst-cgro-kusg,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-chea-usd,proc-chea-free,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,
"2022-07-19 16:03:08","62509916","10047904","28","743024","","","530","1148","2","0","","","","","","","","14294136","656240","4085068","307284","281008","26276","0","0","475","4049","","","5","","","33","262144","1942","128","51","64","2","21504","7488","9","1","","3","0","465","","",
"2022-07-19 16:03:09","62498084","10058408","28","743024","0","0","530","1155","1","0","1","0","99","0","0","","","14305404","656536","4576068","321976","291464","30512","0","0","807","5193","1","0","6","1078","0","40","262144","7069","2752","2581","320","235","21504","7936","14","1","5","41","38","1348","883","0",
"2022-07-19 16:03:10","62497836","10058360","28","743024","0","0","530","1155","1","0","0","0","100","0","0","","","14305768","656660","4576068","321976","291464","30512","0","0","809","5191","0","0","6","117","0","40","262144","7069","2752","2581","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 16:03:11","62497908","10058360","28","743024","0","0","530","1155","1","0","0","0","100","0","0","","","14305496","656636","4576068","321976","291464","30512","0","0","809","5191","0","0","6","117","0","40","262144","7069","2752","2581","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 16:03:12","62495904","10058360","28","743024","0","0","530","1155","1","0","0","0","100","0","0","","","14306012","656660","4576068","321976","291464","30512","0","0","809","5191","0","0","6","117","0","40","262144","7069","2752","2581","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 16:03:13","62494912","10058360","28","743024","0","0","530","1155","1","0","0","0","100","0","0","","","14306184","656656","4576068","321976","291464","30512","0","0","812","5188","0","0","6","117","0","40","262144","7069","2752","2581","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 16:03:14","62494852","10058344","28","743024","0","0","530","1154","1","0","0","0","100","0","0","","","14305348","656636","4576068","321428","290916","30512","0","0","811","5189","0","0","6","117","0","39","262144","7069","2752","2581","320","235","21504","7936","13","1","0","41","38","1348","0","0",
"2022-07-19 16:03:15","61398504","10096864","28","743024","0","0","530","1154","3","0","8","3","90","0","0","","","15401916","659800","10200028","1414556","1383936","30620","0","0","1067","13249","8","3","6","132","0","39","262144","23528","2816","2644","320","242","21504","7936","13","1","65","42","39","1394","46","0",
"2022-07-19 16:03:16","61398504","10096864","28","743024","0","0","530","1154","1","0","0","0","100","0","0","","","15401492","659788","10200028","1414556","1383936","30620","0","0","1067","13249","0","0","6","117","0","39","262144","23528","2816","2644","320","242","21504","7936","13","1","0","42","39","1394","0","0",
"2022-07-19 16:03:17","61398504","10096864","28","743024","0","0","530","1154","1","0","0","0","100","0","0","","","15401728","659784","10200028","1414556","1383936","30620","0","0","1067","13249","0","0","6","117","0","39","262144","23528","2816","2644","320","242","21504","7936","13","1","0","42","39","1394","0","0",
"2022-07-19 16:03:18","61398504","10096864","28","743024","0","0","530","1154","1","0","0","0","100","0","0","","","15401584","659780","10200028","1414556","1383936","30620","0","0","1067","13249","0","0","6","117","0","39","262144","23528","2816","2644","320","242","21504","7936","13","1","0","42","39","1394","0","0",


