time,syst-avail,syst-comm,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-tr,syst-tb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-st,syst-cpu-gu,syst-cgro-lim,syst-cgro-slim,syst-cgro-usg,syst-cgro-kusg,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-chea-usd,proc-chea-free,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,
"2022-07-19 16:02:46","62513196","10047904","28","743024","","","530","1143","2","0","","","","","","","","14293924","656112","4085068","307356","281016","26340","0","0","475","4049","","","5","","","33","262144","1942","128","51","64","2","21504","7488","9","1","","3","0","465","","",
"2022-07-19 16:02:47","62501680","10058408","28","743024","0","0","530","1150","1","0","1","0","99","0","0","","","14304808","656532","4576068","321828","291368","30460","0","0","806","5194","1","0","6","1078","0","40","262144","7069","2752","2582","320","235","21504","7936","14","1","5","41","38","1348","883","0",
"2022-07-19 16:02:48","62501428","10058408","28","743024","0","0","530","1151","1","0","0","0","100","0","0","","","14304980","656556","4576068","321828","291368","30460","0","0","809","5191","0","0","6","117","0","40","262144","7069","2752","2582","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 16:02:49","62499160","10058408","28","743024","0","0","530","1154","1","0","0","0","100","0","0","","","14305544","656632","4576068","321828","291368","30460","0","0","809","5191","0","0","6","117","0","40","262144","7069","2752","2582","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 16:02:50","62499160","10058408","28","743024","0","0","530","1154","1","0","0","0","100","0","0","","","14305380","656652","4576068","321828","291368","30460","0","0","809","5191","0","0","6","117","0","40","262144","7069","2752","2582","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 16:02:51","62498932","10058408","28","743024","0","0","530","1153","1","0","0","0","100","0","0","","","14305556","656616","4576068","321828","291368","30460","0","0","811","5189","0","0","6","117","0","40","262144","7069","2752","2582","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 16:02:52","62498932","10058360","28","743024","0","0","530","1150","1","0","0","0","101","0","0","","","14304076","656544","4576068","320756","290296","30460","0","0","808","5192","0","0","6","117","0","37","262144","7069","2752","2582","320","235","21504","7936","11","1","0","41","38","1348","0","0",
"2022-07-19 16:02:53","61399480","10096912","28","743024","0","0","530","1152","1","0","12","3","86","0","0","","","15400680","659748","10269660","1414116","1383612","30504","0","0","1066","13382","12","2","6","132","0","39","262144","23528","2816","2645","320","242","21504","7936","13","1","67","42","39","1394","46","0",
"2022-07-19 16:02:54","61399472","10096912","28","743024","0","0","530","1152","1","0","0","0","100","0","0","","","15400496","659748","10269660","1414116","1383612","30504","0","0","1066","13382","0","0","6","117","0","39","262144","23528","2816","2645","320","242","21504","7936","13","1","0","42","39","1394","0","0",
"2022-07-19 16:02:55","61397960","10096912","28","743024","0","0","530","1152","1","0","0","0","100","0","0","","","15400860","659760","10269660","1414116","1383612","30504","0","0","1066","13382","0","0","6","117","0","39","262144","23528","2816","2645","320","242","21504","7936","13","1","0","42","39","1394","0","0",
"2022-07-19 16:02:56","61397960","10096912","28","743024","0","0","530","1152","1","0","0","0","100","0","0","","","15400708","659756","10269660","1414116","1383612","30504","0","0","1066","13382","0","0","6","117","0","39","262144","23528","2816","2645","320","242","21504","7936","13","1","0","42","39","1394","0","0",


