time,syst-avail,syst-comm,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-tr,syst-tb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-st,syst-cpu-gu,syst-cgro-lim,syst-cgro-slim,syst-cgro-usg,syst-cgro-kusg,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-chea-usd,proc-chea-free,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,
"2022-07-19 16:03:18","62511060","10086004","28","743024","","","530","1148","3","0","","","","","","","","14293648","656216","4025936","305580","280096","25484","0","0","41000","3852","","","5","","","33","262144","1942","128","51","64","2","21504","7488","9","1","","3","0","465","","",
"2022-07-19 16:03:19","62500456","10098248","28","743024","0","0","530","1155","1","0","1","0","99","0","0","","","14302872","656404","4494100","319352","288912","30440","0","0","46601","4339","1","0","6","1075","0","40","262144","7069","2752","2581","320","235","21504","7936","14","1","5","41","38","1348","883","0",
"2022-07-19 16:03:20","62500480","10098248","28","743024","0","0","530","1155","1","0","0","0","100","0","0","","","14302952","656548","4494100","319352","288912","30440","0","0","46601","4339","0","0","6","117","0","40","262144","7069","2752","2581","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 16:03:21","62500228","10098248","28","743024","0","0","530","1154","1","0","0","0","100","0","0","","","14303224","656524","4494100","319352","288912","30440","0","0","46601","4339","0","0","6","117","0","40","262144","7069","2752","2581","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 16:03:22","62500292","10098248","28","743024","0","0","530","1154","2","0","0","0","100","0","0","","","14303264","656524","4494100","319352","288912","30440","0","0","46601","4339","0","0","6","117","0","40","262144","7069","2752","2581","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 16:03:23","62500232","10098248","28","743024","0","0","530","1154","1","0","0","0","100","0","0","","","14302948","656504","4494100","319352","288912","30440","0","0","46601","4339","0","0","6","117","0","40","262144","7069","2752","2581","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 16:03:24","62500272","10098216","28","743024","0","0","530","1152","1","0","0","0","100","0","0","","","14303240","656460","4494100","319596","289092","30504","0","0","43714","7226","0","0","6","117","0","38","262144","7069","2752","2581","320","235","21504","7936","12","1","0","41","38","1348","0","0",
"2022-07-19 16:03:25","61359232","10164088","29","743024","0","0","530","1217","4","0","7","6","86","0","0","","","15448656","660504","8754196","1453404","1422920","30484","0","0","1214457","6451","8","6","6","134","0","103","262144","23528","2816","2639","320","242","21504","7936","77","65","67","42","39","1394","46","0",
"2022-07-19 16:03:26","61307320","10136752","28","743024","0","0","530","1153","1","0","0","1","102","0","0","","","15488992","659252","8727468","1501488","1471004","30484","0","0","1224472","8008","0","0","6","118","0","39","262144","23528","2816","2644","320","242","21504","7936","13","1","0","42","39","1394","0","0",
"2022-07-19 16:03:27","61307320","10136752","28","743024","0","0","530","1153","1","0","0","0","100","0","0","","","15489060","659244","8727468","1501488","1471004","30484","0","0","1224472","8008","0","0","6","117","0","39","262144","23528","2816","2644","320","242","21504","7936","13","1","0","42","39","1394","0","0",
"2022-07-19 16:03:28","61307320","10136752","28","743024","0","0","530","1153","1","0","0","0","101","0","0","","","15488856","659244","8727468","1501424","1470940","30484","0","0","1223626","8782","0","0","6","117","0","39","262144","23528","2816","2644","320","242","21504","7936","13","1","0","42","39","1394","0","0",


