time,syst-avail,syst-comm,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-tr,syst-tb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-st,syst-cpu-gu,syst-cgro-lim,syst-cgro-slim,syst-cgro-usg,syst-cgro-kusg,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-chea-usd,proc-chea-free,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,
"2022-07-19 15:45:37","62442156","10449540","29","758712","","","528","1170","3","0","","","","","","","","14204488","657332","4025936","305212","279796","25416","0","0","40968","3908","","","5","","","33","262144","1942","128","51","64","2","21504","7488","9","1","","3","0","465","","",
"2022-07-19 15:45:38","62432332","10461784","29","758712","0","0","528","1177","1","0","1","0","99","0","0","","","14214460","657684","4494100","319332","288964","30368","0","0","46761","4523","1","0","6","1076","0","40","262144","7069","2752","2579","320","235","21504","7936","14","1","5","41","38","1348","883","0",
"2022-07-19 15:45:39","62429848","10461784","29","758712","0","0","528","1177","1","0","0","0","100","0","0","","","14214492","657684","4494100","319332","288964","30368","0","0","46761","4523","0","0","6","117","0","40","262144","7069","2752","2579","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 15:45:40","62429396","10461784","29","758712","0","0","528","1177","1","0","0","0","100","0","0","","","14214624","657688","4494100","319332","288964","30368","0","0","46761","4523","0","0","6","117","0","40","262144","7069","2752","2579","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 15:45:41","62429336","10461784","29","758712","0","0","528","1177","3","0","0","0","100","0","0","","","14214524","657688","4494100","319332","288964","30368","0","0","46761","4523","0","0","6","117","0","40","262144","7069","2752","2579","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 15:45:42","62429084","10461784","29","758712","0","0","528","1177","1","0","0","0","100","0","0","","","14214176","657696","4494100","319332","288964","30368","0","0","43723","7305","0","0","6","117","0","40","262144","7069","2752","2579","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 15:45:43","62429088","10461768","29","758712","0","0","528","1176","1","0","0","0","100","0","0","","","14213760","657660","4494100","319144","288776","30368","0","0","43718","7310","0","0","6","117","0","39","262144","7069","2752","2579","320","235","21504","7936","13","1","0","41","38","1348","0","0",
"2022-07-19 15:45:44","61353552","10461848","29","758712","0","0","528","1177","2","0","3","1","96","0","0","","","15289764","659800","5542676","1392724","1362300","30424","0","0","1125153","6123","3","1","6","132","0","40","262144","7146","2816","2633","320","242","21504","7936","14","2","2","42","39","1394","46","0",
"2022-07-19 15:45:45","60853584","10461864","29","758712","0","0","528","1175","1","0","2","1","98","0","0","","","15789980","660720","6066964","1891904","1861480","30424","0","0","1617329","6207","1","0","6","118","0","38","262144","7146","2816","2637","320","242","21504","7936","12","1","0","42","39","1394","0","0",
"2022-07-19 15:45:46","60853344","10461864","29","758712","0","0","528","1175","1","0","0","0","100","0","0","","","15789040","660720","6066964","1891904","1861480","30424","0","0","1617329","6207","0","0","6","117","0","38","262144","7146","2816","2637","320","242","21504","7936","12","1","0","42","39","1394","0","0",
"2022-07-19 15:45:47","60853328","10461864","29","758712","0","0","528","1175","1","0","0","0","100","0","0","","","15789344","660724","6066964","1891904","1861480","30424","0","0","1616619","6917","0","0","6","117","0","38","262144","7146","2816","2637","320","242","21504","7936","12","1","0","42","39","1394","0","0",
"2022-07-19 15:45:48","60853076","10461864","29","758712","0","0","528","1176","1","0","0","0","100","0","0","","","15789400","660748","6066964","1891904","1861480","30424","0","0","1616619","6917","0","0","6","117","0","38","262144","7146","2816","2637","320","242","21504","7936","12","1","0","42","39","1394","0","0",


