time,syst-avail,syst-comm,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-tr,syst-tb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-st,syst-cpu-gu,syst-cgro-lim,syst-cgro-slim,syst-cgro-usg,syst-cgro-kusg,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-chea-usd,proc-chea-free,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,
"2022-07-19 15:45:25","62448016","10411392","29","758716","","","528","1170","2","0","","","","","","","","14204852","657392","4085068","306212","280236","25976","0","0","475","4049","","","5","","","33","262144","1942","128","51","64","2","21504","7488","9","1","","3","0","465","","",
"2022-07-19 15:45:26","62434396","10421896","29","758716","0","0","528","1177","1","0","1","0","99","0","0","","","14215624","657688","4584260","320488","290260","30228","0","0","806","5194","1","0","6","1078","0","40","262144","7069","2752","2580","320","235","21504","7936","14","1","5","41","38","1348","883","0",
"2022-07-19 15:45:27","62434396","10421896","29","758716","0","0","528","1177","1","0","0","0","100","0","0","","","14215944","657836","4584260","320488","290260","30228","0","0","809","5191","0","0","6","117","0","40","262144","7069","2752","2580","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 15:45:28","62434436","10421896","29","758716","0","0","528","1177","1","0","0","0","100","0","0","","","14215912","657828","4584260","320488","290260","30228","0","0","809","5191","0","0","6","117","0","40","262144","7069","2752","2580","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 15:45:29","62434436","10421896","29","758716","0","0","528","1177","2","0","0","0","100","0","0","","","14215924","657832","4584260","320488","290260","30228","0","0","809","5191","0","0","6","117","0","40","262144","7069","2752","2580","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 15:45:30","62432168","10421896","29","758716","0","0","528","1180","1","0","0","0","100","0","0","","","14215544","657900","4584260","320488","290260","30228","0","0","811","5189","0","0","6","117","0","40","262144","7069","2752","2580","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 15:45:31","62432168","10421880","29","758716","0","0","528","1179","2","0","0","0","100","0","0","","","14215000","657876","4584260","319868","289640","30228","0","0","810","5190","0","0","6","117","0","39","262144","7069","2752","2580","320","235","21504","7936","13","1","0","41","38","1348","0","0",
"2022-07-19 15:45:32","61784368","10421960","29","758716","0","0","528","1176","2","0","4","1","96","0","0","","","14864296","659052","5310276","967608","937392","30216","0","0","811","5189","4","0","6","132","0","40","262144","7146","2816","2635","320","242","21504","7936","14","2","2","42","39","1394","46","0",
"2022-07-19 15:45:33","61348132","10421912","29","758716","0","0","528","1173","1","0","2","0","98","0","0","","","15299828","659844","5824324","1402712","1372496","30216","0","0","809","5191","2","0","6","119","0","37","262144","7146","2816","2638","320","242","21504","7936","11","1","0","42","39","1394","0","0",
"2022-07-19 15:45:34","61340844","10428192","29","758716","0","0","528","1174","1","0","0","0","100","0","0","","","15303512","659900","5824324","1402712","1372496","30216","0","0","809","5191","0","0","6","117","0","37","262144","7146","2816","2638","320","242","21504","7936","11","1","0","42","39","1394","0","0",
"2022-07-19 15:45:35","61340844","10428192","29","758716","0","0","528","1174","1","0","0","0","100","0","0","","","15303404","659900","5824324","1402712","1372496","30216","0","0","809","5191","0","0","6","117","0","37","262144","7146","2816","2638","320","242","21504","7936","11","1","0","42","39","1394","0","0",
"2022-07-19 15:45:36","61338588","10426016","29","758712","3","0","528","1174","1","0","0","0","100","0","0","","","15301928","659884","5824324","1402712","1372496","30216","0","0","809","5191","0","0","6","117","0","37","262144","7146","2816","2638","320","242","21504","7936","11","1","0","42","39","1394","0","0",


