time,syst-avail,syst-comm,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-tr,syst-tb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-st,syst-cpu-gu,syst-cgro-lim,syst-cgro-slim,syst-cgro-usg,syst-cgro-kusg,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-chea-usd,proc-chea-free,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,
"2022-07-19 15:46:43","62439640","10457732","29","758712","","","528","1169","1","0","","","","","","","","14206876","657328","4025936","305948","280060","25888","0","0","41000","3852","","","5","","","33","262144","1942","128","51","64","2","21504","7488","9","1","","3","0","465","","",
"2022-07-19 15:46:44","62426424","10469976","29","758676","5","0","528","1180","1","0","1","0","99","0","0","","","14215820","657656","4494100","319680","289060","30620","0","0","46668","4448","1","0","6","1075","0","40","262144","7069","2752","2582","320","235","21504","7936","14","1","5","41","38","1348","883","0",
"2022-07-19 15:46:45","62426336","10470024","29","758676","0","0","528","1180","1","0","0","0","100","0","0","","","14215748","657812","4494100","319680","289060","30620","0","0","46667","4449","0","0","6","117","0","40","262144","7069","2752","2582","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 15:46:46","62426084","10461832","29","758676","0","0","528","1179","1","0","0","0","100","0","0","","","14215864","657776","4494100","319680","289060","30620","0","0","46667","4449","0","0","6","117","0","40","262144","7069","2752","2582","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 15:46:47","62426076","10461832","29","758676","0","0","528","1179","1","0","0","0","100","0","0","","","14215920","657772","4494100","319680","289060","30620","0","0","46667","4449","0","0","6","117","0","40","262144","7069","2752","2582","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 15:46:48","62426084","10461832","29","758676","0","0","528","1180","1","0","0","0","100","0","0","","","14216152","657784","4494100","319680","289060","30620","0","0","43725","7391","0","0","6","117","0","40","262144","7069","2752","2582","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 15:46:49","62426084","10461816","29","758676","0","0","528","1179","1","0","0","0","100","0","0","","","14216316","657760","4494100","319820","289136","30684","0","0","43720","7396","0","0","6","117","0","39","262144","7069","2752","2582","320","235","21504","7936","13","1","0","41","38","1348","0","0",
"2022-07-19 15:46:50","61309980","10461864","29","758676","0","0","528","1178","1","0","1","1","99","0","0","","","15331412","659920","5608212","1433896","1403220","30676","0","0","1158578","6302","1","1","6","132","0","38","262144","7144","2816","2640","320","242","21504","7936","12","1","2","42","39","1394","46","0",
"2022-07-19 15:46:51","61309728","10461864","29","758676","0","0","528","1178","3","0","0","0","100","0","0","","","15331952","659912","5608212","1433896","1403220","30676","0","0","1158578","6302","0","0","6","117","0","38","262144","7144","2816","2640","320","242","21504","7936","12","1","0","42","39","1394","0","0",
"2022-07-19 15:46:52","61309728","10461864","29","758676","0","0","528","1178","2","0","0","0","100","0","0","","","15331876","659912","5608212","1433896","1403220","30676","0","0","1158578","6302","0","0","6","117","0","38","262144","7144","2816","2640","320","242","21504","7936","12","1","0","42","39","1394","0","0",
"2022-07-19 15:46:53","61309476","10461864","29","758676","0","0","528","1178","1","0","0","0","100","0","0","","","15332132","659916","5608212","1433896","1403220","30676","0","0","1157867","7013","0","0","6","117","0","38","262144","7144","2816","2640","320","242","21504","7936","12","1","0","42","39","1394","0","0",


