time,syst-avail,syst-comm,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-tr,syst-tb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-st,syst-cpu-gu,syst-cgro-lim,syst-cgro-slim,syst-cgro-usg,syst-cgro-kusg,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-chea-usd,proc-chea-free,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,
"2022-07-19 15:46:10","62444152","10468736","29","758712","","","528","1181","2","0","","","","","","","","14205804","657752","4085068","306260","279980","26280","0","0","475","4049","","","5","","","33","262144","1942","128","51","64","2","21504","7488","9","1","","3","0","465","","",
"2022-07-19 15:46:11","62429756","10479240","29","758712","0","0","528","1188","1","0","1","0","99","0","0","","","14217404","657996","4576068","321248","290744","30504","0","0","806","5194","1","0","6","1076","0","40","262144","6593","2752","2575","320","235","21504","7936","14","1","5","41","38","1348","883","0",
"2022-07-19 15:46:12","62429156","10479240","29","758712","0","0","528","1188","4","0","0","0","100","0","0","","","14216684","658132","4576068","321248","290744","30504","0","0","809","5191","0","0","6","117","0","40","262144","6593","2752","2575","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 15:46:13","62429164","10479240","29","758712","0","0","528","1188","1","0","0","0","100","0","0","","","14216728","658136","4576068","321248","290744","30504","0","0","809","5191","0","0","6","117","0","40","262144","6593","2752","2575","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 15:46:14","62429164","10479240","29","758712","0","0","528","1187","1","0","0","0","100","0","0","","","14216848","658104","4576068","321248","290744","30504","0","0","809","5191","0","0","6","117","0","40","262144","6593","2752","2575","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 15:46:15","62429148","10479240","29","758712","0","0","528","1187","1","0","0","0","100","0","0","","","14216904","658108","4576068","321248","290744","30504","0","0","811","5189","0","0","6","117","0","40","262144","6593","2752","2575","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 15:46:16","62426668","10479224","29","758712","0","0","528","1186","1","0","0","0","100","0","0","","","14218140","659064","4576068","320732","290228","30504","0","0","811","5189","0","0","6","117","0","39","262144","6593","2752","2575","320","235","21504","7936","13","1","0","41","38","1348","0","0",
"2022-07-19 15:46:17","61340332","10479272","29","758712","0","0","528","1185","1","0","2","1","98","0","0","","","15302224","660184","5824324","1404096","1373600","30496","0","0","810","5190","2","1","6","132","0","38","262144","7144","2816","2633","320","242","21504","7936","12","1","2","42","39","1394","46","0",
"2022-07-19 15:46:18","61340064","10479272","29","758712","0","0","528","1185","2","0","0","0","100","0","0","","","15302172","660188","5824324","1404096","1373600","30496","0","0","810","5190","0","0","6","117","0","38","262144","7144","2816","2633","320","242","21504","7936","12","1","0","42","39","1394","0","0",
"2022-07-19 15:46:19","61340064","10479272","29","758712","0","0","528","1185","2","0","0","0","100","0","0","","","15302656","660716","5824324","1404096","1373600","30496","0","0","810","5190","0","0","6","117","0","38","262144","7144","2816","2633","320","242","21504","7936","12","1","0","42","39","1394","0","0",
"2022-07-19 15:46:20","61340092","10479272","29","758712","0","0","528","1184","1","0","0","0","100","0","0","","","15302196","660164","5824324","1404096","1373600","30496","0","0","810","5190","0","0","6","117","0","38","262144","7144","2816","2633","320","242","21504","7936","12","1","0","42","39","1394","0","0",


