time,syst-avail,syst-comm,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-tr,syst-tb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-st,syst-cpu-gu,syst-cgro-lim,syst-cgro-slim,syst-cgro-usg,syst-cgro-kusg,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-chea-usd,proc-chea-free,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,
"2022-07-19 15:47:04","62431924","10449588","29","758676","","","528","1174","2","0","","","","","","","","14205876","657432","4025936","305720","280076","25644","0","0","41000","3852","","","5","","","33","262144","1942","128","51","64","2","21504","7488","9","1","","3","0","465","","",
"2022-07-19 15:47:05","62418580","10468112","29","758676","0","0","528","1181","1","0","1","0","99","0","0","","","14218276","657692","4494100","319472","288900","30572","0","0","46537","4483","1","0","6","1079","0","40","262144","7069","2752","2579","320","235","21504","7936","14","1","5","41","38","1348","883","0",
"2022-07-19 15:47:06","62418548","10468112","29","758676","0","0","528","1181","1","0","0","0","100","0","0","","","14218796","657836","4494100","319472","288900","30572","0","0","46537","4483","0","0","6","117","0","40","262144","7069","2752","2579","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 15:47:07","62419304","10465936","29","758676","0","0","528","1181","1","0","0","0","100","0","0","","","14216648","657820","4494100","319472","288900","30572","0","0","46537","4483","0","0","6","117","0","40","262144","7069","2752","2579","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 15:47:08","62419596","10453640","29","758676","0","0","528","1180","1","0","0","0","100","0","0","","","14216364","657772","4494100","319472","288900","30572","0","0","46537","4483","0","0","6","117","0","40","262144","7069","2752","2579","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 15:47:09","62419316","10453640","29","758676","0","0","528","1180","1","0","0","0","100","0","0","","","14216248","657776","4494100","319472","288900","30572","0","0","43722","7118","0","0","6","117","0","40","262144","7069","2752","2579","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 15:47:10","62419320","10445384","29","758676","0","0","528","1178","1","0","0","0","100","0","0","","","14215556","657720","4494100","319360","288788","30572","0","0","43718","7122","0","0","6","117","0","39","262144","7069","2752","2579","320","235","21504","7936","13","1","0","41","38","1348","0","0",
"2022-07-19 15:47:11","61336264","10445432","29","758676","0","0","528","1177","1","0","1","1","99","0","0","","","15299084","659812","5542676","1400792","1370228","30564","0","0","1125791","6113","0","1","6","132","0","38","262144","7144","2816","2636","320","242","21504","7936","12","1","2","42","39","1394","46","0",
"2022-07-19 15:47:12","61336224","10445432","29","758676","0","0","528","1177","1","0","0","0","100","0","0","","","15299224","659808","5542676","1400792","1370228","30564","0","0","1125791","6113","0","0","6","117","0","38","262144","7144","2816","2636","320","242","21504","7936","12","1","0","42","39","1394","0","0",
"2022-07-19 15:47:13","61335972","10445432","29","758676","0","0","528","1177","1","0","0","0","100","0","0","","","15299264","659808","5542676","1400792","1370228","30564","0","0","1125791","6113","0","0","6","117","0","38","262144","7144","2816","2636","320","242","21504","7936","12","1","0","42","39","1394","0","0",
"2022-07-19 15:47:14","61336028","10445432","29","758676","0","0","528","1174","1","0","0","0","100","0","0","","","15299216","659736","5542676","1400792","1370228","30564","0","0","1125086","6818","0","0","6","117","0","38","262144","7144","2816","2636","320","242","21504","7936","12","1","0","42","39","1394","0","0",


