time,syst-avail,syst-comm,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-tr,syst-tb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-st,syst-cpu-gu,syst-cgro-lim,syst-cgro-slim,syst-cgro-usg,syst-cgro-kusg,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-chea-usd,proc-chea-free,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,
"2022-07-19 15:47:35","62435792","10401288","29","758676","","","528","1169","2","0","","","","","","","","14211936","657392","4085068","307944","281792","26152","0","0","475","4049","","","5","","","33","262144","1942","128","51","64","2","21504","7488","9","1","","3","0","465","","",
"2022-07-19 15:47:36","62422940","10409616","29","758676","0","0","528","1176","1","0","1","0","99","0","0","","","14220712","657644","4576068","322332","292004","30328","0","0","806","5194","1","0","6","1077","0","40","262144","7069","2752","2581","320","235","21504","7936","14","1","5","41","38","1348","883","0",
"2022-07-19 15:47:37","62422440","10405512","29","758676","0","0","528","1176","1","0","0","0","100","0","0","","","14220256","657760","4576068","322332","292004","30328","0","0","808","5192","0","0","6","117","0","40","262144","7069","2752","2581","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 15:47:38","62422188","10405512","29","758676","0","0","528","1177","1","0","0","0","100","0","0","","","14220828","657928","4576068","322332","292004","30328","0","0","808","5192","0","0","6","117","0","40","262144","7069","2752","2581","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 15:47:39","62419932","10405512","29","758676","0","0","528","1177","1","0","0","0","100","0","0","","","14220860","657792","4576068","322332","292004","30328","0","0","808","5192","0","0","6","117","0","40","262144","7069","2752","2581","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 15:47:40","62419724","10405512","29","758676","0","0","528","1177","1","0","0","0","100","0","0","","","14220856","657788","4576068","322332","292004","30328","0","0","811","5189","0","0","6","117","0","40","262144","7069","2752","2581","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 15:47:41","62419984","10405464","29","758676","0","0","528","1174","2","0","0","0","100","0","0","","","14220472","658760","4576068","321672","291284","30388","0","0","808","5192","0","0","6","117","0","37","262144","7069","2752","2581","320","235","21504","7936","11","1","0","41","38","1348","0","0",
"2022-07-19 15:47:42","61333864","10405544","29","758676","0","0","528","1175","1","0","1","1","99","0","0","","","15305400","659872","5824324","1405080","1374704","30376","0","0","810","5190","1","1","6","131","0","38","262144","7144","2816","2637","320","242","21504","7936","12","1","2","42","39","1394","46","0",
"2022-07-19 15:47:43","61333604","10405544","29","758676","0","0","528","1175","1","0","0","0","100","0","0","","","15305560","659868","5824324","1405080","1374704","30376","0","0","810","5190","0","0","6","117","0","38","262144","7144","2816","2637","320","242","21504","7936","12","1","0","42","39","1394","0","0",
"2022-07-19 15:47:44","61333604","10405544","29","758676","0","0","528","1175","2","0","0","0","100","0","0","","","15305424","659876","5824324","1405080","1374704","30376","0","0","810","5190","0","0","6","117","0","38","262144","7144","2816","2637","320","242","21504","7936","12","1","0","42","39","1394","0","0",
"2022-07-19 15:47:45","61333604","10405592","29","758676","0","0","528","1175","1","0","0","0","100","0","0","","","15305668","659872","5824324","1405080","1374704","30376","0","0","810","5190","0","0","6","117","0","38","262144","7144","2816","2637","320","242","21504","7936","12","1","0","42","39","1394","0","0",


