time,syst-avail,syst-comm,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-tr,syst-tb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-st,syst-cpu-gu,syst-cgro-lim,syst-cgro-slim,syst-cgro-usg,syst-cgro-kusg,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-chea-usd,proc-chea-free,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,
"2022-07-19 15:45:48","62443552","10411440","29","758712","","","528","1171","2","0","","","","","","","","14205588","657396","4085068","306348","280176","26172","0","0","475","4049","","","5","","","33","262144","1942","128","51","64","2","21504","7488","9","1","","3","0","465","","",
"2022-07-19 15:45:49","62431752","10421944","29","758712","0","0","528","1178","1","0","1","0","99","0","0","","","14216476","657820","4576068","320364","290024","30340","0","0","806","5194","1","0","6","1076","0","40","262144","7069","2752","2574","320","235","21504","7936","14","1","5","41","38","1348","883","0",
"2022-07-19 15:45:50","62429232","10421944","29","758712","0","0","528","1178","1","0","0","0","100","0","0","","","14216836","657828","4576068","320364","290024","30340","0","0","808","5192","0","0","6","117","0","40","262144","7069","2752","2574","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 15:45:51","62429240","10421944","29","758712","0","0","528","1178","2","0","0","0","100","0","0","","","14216992","657828","4576068","320364","290024","30340","0","0","808","5192","0","0","6","117","0","40","262144","7069","2752","2574","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 15:45:52","62429240","10421944","29","758712","0","0","528","1178","1","0","0","0","100","0","0","","","14216928","657828","4576068","320364","290024","30340","0","0","808","5192","0","0","6","117","0","40","262144","7069","2752","2574","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 15:45:53","62429232","10413752","29","758712","0","0","528","1177","1","0","0","0","100","0","0","","","14216656","657812","4576068","320364","290024","30340","0","0","811","5189","0","0","6","117","0","40","262144","7069","2752","2574","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 15:45:54","62426972","10413720","29","758712","0","0","528","1175","1","0","0","0","100","0","0","","","14216396","657764","4576068","319584","289184","30400","0","0","809","5191","0","0","6","117","0","38","262144","7069","2752","2574","320","235","21504","7936","12","1","0","41","38","1348","0","0",
"2022-07-19 15:45:55","61339400","10413784","29","758712","0","0","528","1175","1","0","4","1","96","0","0","","","15301740","659908","5824324","1403332","1372940","30392","0","0","809","5191","3","1","6","132","0","38","262144","7146","2816","2633","320","242","21504","7936","12","1","3","42","39","1394","46","0",
"2022-07-19 15:45:56","61337412","10413784","29","758712","0","0","528","1175","1","0","0","0","100","0","0","","","15301980","659900","5824324","1403332","1372940","30392","0","0","809","5191","0","0","6","117","0","38","262144","7146","2816","2633","320","242","21504","7936","12","1","0","42","39","1394","0","0",
"2022-07-19 15:45:57","61337420","10413784","29","758712","0","0","528","1175","1","0","0","0","100","0","0","","","15301856","659892","5824324","1403332","1372940","30392","0","0","809","5191","0","0","6","117","0","38","262144","7146","2816","2633","320","242","21504","7936","12","1","0","42","39","1394","0","0",
"2022-07-19 15:45:58","61337228","10413784","29","758712","0","0","528","1175","1","0","0","0","100","0","0","","","15301904","659896","5824324","1403332","1372940","30392","0","0","809","5191","0","0","6","117","0","38","262144","7146","2816","2633","320","242","21504","7936","12","1","0","42","39","1394","0","0",


