time,syst-avail,syst-comm,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-tr,syst-tb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-st,syst-cpu-gu,syst-cgro-lim,syst-cgro-slim,syst-cgro-usg,syst-cgro-kusg,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-chea-usd,proc-chea-free,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,
"2022-07-19 15:46:32","62438268","10468736","29","758712","","","528","1179","2","0","","","","","","","","14206480","657664","4085068","306648","280512","26136","0","0","475","4049","","","5","","","33","262144","1942","128","51","64","2","21504","7488","9","1","","3","0","465","","",
"2022-07-19 15:46:33","62424476","10479240","29","758712","0","0","528","1186","1","0","1","0","99","0","0","","","14217828","657948","4584260","320936","290708","30228","0","0","807","5193","1","0","6","1077","0","40","262144","6593","2752","2581","320","235","21504","7936","14","1","5","41","38","1348","883","0",
"2022-07-19 15:46:34","62419184","10485520","29","758712","0","0","528","1186","1","0","0","0","100","0","0","","","14222160","658120","4584260","320936","290708","30228","0","0","809","5191","0","0","6","117","0","40","262144","6593","2752","2581","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 15:46:35","62418548","10485520","29","758712","0","0","528","1186","1","0","0","0","100","0","0","","","14221920","658120","4584260","320936","290708","30228","0","0","809","5191","0","0","6","117","0","40","262144","6593","2752","2581","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 15:46:36","62418296","10483344","29","758712","0","0","528","1186","1","0","0","0","100","0","0","","","14219780","658088","4584260","320936","290708","30228","0","0","809","5191","0","0","6","117","0","40","262144","6593","2752","2581","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 15:46:37","62418296","10430088","29","758712","0","0","528","1176","1","0","0","0","100","0","0","","","14219292","657804","4584260","320936","290708","30228","0","0","812","5188","0","0","6","117","0","40","262144","6593","2752","2581","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 15:46:38","62417796","10430072","29","758712","0","0","528","1175","1","0","0","0","100","0","0","","","14218588","657784","4584260","320420","290192","30228","0","0","811","5189","0","0","6","117","0","39","262144","6593","2752","2581","320","235","21504","7936","13","1","0","41","38","1348","0","0",
"2022-07-19 15:46:39","61333892","10430120","29","758712","0","0","528","1174","1","0","1","1","98","0","0","","","15303520","659880","5824324","1403084","1372736","30348","0","0","810","5190","1","1","6","133","0","38","262144","7144","2816","2639","320","242","21504","7936","12","1","2","42","39","1394","46","0",
"2022-07-19 15:46:40","61333724","10430120","29","758712","0","0","528","1174","1","0","0","0","100","0","0","","","15303428","659880","5824324","1403084","1372736","30348","0","0","810","5190","0","0","6","117","0","38","262144","7144","2816","2639","320","242","21504","7936","12","1","0","42","39","1394","0","0",
"2022-07-19 15:46:41","61332976","10430120","29","758712","0","0","528","1174","1","0","0","0","100","0","0","","","15303600","659868","5824324","1403084","1372736","30348","0","0","810","5190","0","0","6","117","0","38","262144","7144","2816","2639","320","242","21504","7936","12","1","0","42","39","1394","0","0",
"2022-07-19 15:46:42","61332976","10430120","29","758712","0","0","528","1174","1","0","0","0","100","0","0","","","15303072","659884","5824324","1403084","1372736","30348","0","0","810","5190","0","0","6","117","0","38","262144","7144","2816","2639","320","242","21504","7936","12","1","0","42","39","1394","0","0",


