time,syst-avail,syst-comm,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-tr,syst-tb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-st,syst-cpu-gu,syst-cgro-lim,syst-cgro-slim,syst-cgro-usg,syst-cgro-kusg,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-chea-usd,proc-chea-free,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,
"2022-07-19 15:44:59","62454364","10452352","29","758716","","","528","1181","2","0","","","","","","","","14203040","657696","4085068","307520","281284","26236","0","0","475","4049","","","5","","","33","262144","1942","128","51","64","2","21504","7488","9","1","","3","0","465","","",
"2022-07-19 15:45:00","62443524","10462856","29","758716","0","0","528","1186","1","0","1","0","99","0","0","","","14214428","657920","4584260","321908","291628","30280","0","0","806","5194","1","0","6","1076","0","40","262144","7069","2752","2581","320","235","21504","7936","14","1","5","41","38","1348","883","0",
"2022-07-19 15:45:01","62441256","10462856","29","758716","0","0","528","1186","1","0","0","0","100","0","0","","","14214852","658064","4584260","321908","291628","30280","0","0","808","5192","0","0","6","117","0","40","262144","7069","2752","2581","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 15:45:02","62441256","10462856","29","758716","0","0","528","1186","1","0","0","0","100","0","0","","","14215028","658052","4584260","321908","291628","30280","0","0","808","5192","0","0","6","117","0","40","262144","7069","2752","2581","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 15:45:03","62440776","10462856","29","758716","0","0","528","1186","1","0","0","0","100","0","0","","","14215236","658056","4584260","321908","291628","30280","0","0","808","5192","0","0","6","117","0","40","262144","7069","2752","2581","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 15:45:04","62434200","10469136","29","758716","0","0","528","1187","1","0","0","0","100","0","0","","","14219384","658116","4584260","321908","291628","30280","0","0","811","5189","0","0","6","117","0","40","262144","7069","2752","2581","320","235","21504","7936","14","1","0","41","38","1348","0","0",
"2022-07-19 15:45:05","62433444","10469120","29","758716","0","0","528","1186","1","0","0","0","100","0","0","","","14218952","658088","4584260","321364","291084","30280","0","0","810","5190","0","0","6","117","0","39","262144","7069","2752","2581","320","235","21504","7936","13","1","0","41","38","1348","0","0",
"2022-07-19 15:45:06","62068592","10468052","29","758716","0","0","528","1188","2","0","4","0","96","0","0","","","14582312","658844","5077832","685512","655244","30268","0","0","817","5315","4","0","6","132","0","41","262144","7144","2816","2635","320","242","21504","7936","15","2","2","42","39","1394","46","0",
"2022-07-19 15:45:07","61673944","10422956","29","758716","0","0","528","1180","2","0","4","0","96","0","0","","","14975580","659396","5522248","1078744","1048476","30268","0","0","815","5317","4","0","6","118","0","39","262144","7144","2816","2635","320","242","21504","7936","13","2","0","42","39","1394","0","0",
"2022-07-19 15:45:08","61346848","10422924","29","758716","0","0","528","1178","1","0","4","0","97","0","0","","","15301808","659984","5894984","1404864","1374596","30268","0","0","814","5318","3","0","6","118","0","37","262144","7144","2816","2638","320","242","21504","7936","11","1","0","42","39","1394","0","0",
"2022-07-19 15:45:09","61346856","10422924","29","758716","0","0","528","1178","1","0","0","0","100","0","0","","","15301820","659980","5894984","1404864","1374596","30268","0","0","814","5318","0","0","6","117","0","37","262144","7144","2816","2638","320","242","21504","7936","11","1","0","42","39","1394","0","0",
"2022-07-19 15:45:10","61346596","10422924","29","758716","0","0","528","1178","1","0","0","0","100","0","0","","","15301580","659984","5894984","1404864","1374596","30268","0","0","814","5318","0","0","6","117","0","37","262144","7144","2816","2638","320","242","21504","7936","11","1","0","42","39","1394","0","0",
"2022-07-19 15:45:11","61346596","10422924","29","758716","0","0","528","1178","1","0","0","0","100","0","0","","","15301752","659992","5894984","1404864","1374596","30268","0","0","814","5318","0","0","6","117","0","37","262144","7144","2816","2638","320","242","21504","7936","11","1","0","42","39","1394","0","0",


